Date,MW,Temp,hour,day,weekday,month,year
2018-04-15 17:53:00,1379.612,56.0,17,15,6,4,2018
2018-04-15 18:53:00,1386.783,53.0,18,15,6,4,2018
2018-04-15 19:53:00,1412.193,50.0,19,15,6,4,2018
2018-04-15 20:53:00,1365.365,47.0,20,15,6,4,2018
2018-04-15 21:53:00,1283.464,46.0,21,15,6,4,2018
2018-04-15 22:53:00,1208.309,46.0,22,15,6,4,2018
2018-04-15 23:53:00,1155.842,45.0,23,15,6,4,2018
2018-04-16 00:53:00,1126.166,46.0,0,16,0,4,2018
2018-04-16 01:53:00,1124.821,45.0,1,16,0,4,2018
2018-04-16 02:53:00,1132.944,44.0,2,16,0,4,2018
2018-04-16 03:53:00,1148.496,43.0,3,16,0,4,2018
2018-04-16 04:53:00,1214.509,44.0,4,16,0,4,2018
2018-04-16 05:53:00,1351.917,42.0,5,16,0,4,2018
2018-04-16 06:53:00,1446.812,41.0,6,16,0,4,2018
2018-04-16 07:53:00,1481.689,40.0,7,16,0,4,2018
2018-04-16 08:53:00,1514.191,40.0,8,16,0,4,2018
2018-04-16 09:53:00,1536.295,39.0,9,16,0,4,2018
2018-04-16 10:53:00,1567.863,38.0,10,16,0,4,2018
2018-04-16 11:53:00,1579.779,37.0,11,16,0,4,2018
2018-04-16 12:53:00,1566.072,41.0,12,16,0,4,2018
2018-04-16 13:53:00,1549.429,40.0,13,16,0,4,2018
2018-04-16 14:53:00,1549.786,39.0,14,16,0,4,2018
2018-04-16 15:53:00,1565.902,38.0,15,16,0,4,2018
2018-04-16 16:53:00,1555.835,37.0,16,16,0,4,2018
2018-04-16 17:53:00,1545.5,37.0,17,16,0,4,2018
2018-04-16 18:53:00,1560.819,35.0,18,16,0,4,2018
2018-04-16 19:53:00,1594.973,34.0,19,16,0,4,2018
2018-04-16 20:53:00,1564.584,34.0,20,16,0,4,2018
2018-04-16 21:53:00,1455.163,33.0,21,16,0,4,2018
2018-04-16 22:53:00,1358.62,32.0,22,16,0,4,2018
2018-04-16 23:53:00,1302.649,32.0,23,16,0,4,2018
2018-04-17 00:53:00,1280.246,32.0,0,17,1,4,2018
2018-04-17 01:53:00,1274.255,31.0,1,17,1,4,2018
2018-04-17 02:53:00,1263.196,31.0,2,17,1,4,2018
2018-04-17 03:53:00,1287.228,31.0,3,17,1,4,2018
2018-04-17 04:53:00,1351.932,30.0,4,17,1,4,2018
2018-04-17 05:53:00,1470.238,30.0,5,17,1,4,2018
2018-04-17 06:53:00,1556.19,31.0,6,17,1,4,2018
2018-04-17 07:53:00,1587.854,30.0,7,17,1,4,2018
2018-04-17 08:53:00,1608.389,32.0,8,17,1,4,2018
2018-04-17 09:53:00,1623.375,33.0,9,17,1,4,2018
2018-04-17 10:53:00,1628.634,33.0,10,17,1,4,2018
2018-04-17 11:53:00,1628.18,32.0,11,17,1,4,2018
2018-04-17 12:53:00,1620.335,31.0,12,17,1,4,2018
2018-04-17 13:53:00,1589.864,33.0,13,17,1,4,2018
2018-04-17 14:53:00,1576.179,37.0,14,17,1,4,2018
2018-04-17 15:53:00,1587.576,34.0,15,17,1,4,2018
2018-04-17 16:53:00,1603.86,32.0,16,17,1,4,2018
2018-04-17 17:53:00,1605.021,32.0,17,17,1,4,2018
2018-04-17 18:53:00,1622.717,32.0,18,17,1,4,2018
2018-04-17 19:53:00,1647.604,32.0,19,17,1,4,2018
2018-04-17 20:53:00,1605.236,32.0,20,17,1,4,2018
2018-04-17 21:53:00,1501.743,32.0,21,17,1,4,2018
2018-04-17 22:53:00,1410.537,32.0,22,17,1,4,2018
2018-04-17 23:53:00,1336.079,31.0,23,17,1,4,2018
2018-04-18 00:53:00,1308.804,31.0,0,18,2,4,2018
2018-04-18 01:53:00,1289.081,31.0,1,18,2,4,2018
2018-04-18 02:53:00,1313.344,31.0,2,18,2,4,2018
2018-04-18 03:53:00,1333.892,30.0,3,18,2,4,2018
2018-04-18 04:53:00,1405.851,30.0,4,18,2,4,2018
2018-04-18 05:53:00,1521.91,30.0,5,18,2,4,2018
2018-04-18 06:53:00,1580.957,31.0,6,18,2,4,2018
2018-04-18 07:53:00,1586.355,33.0,7,18,2,4,2018
2018-04-18 08:53:00,1582.845,35.0,8,18,2,4,2018
2018-04-18 09:53:00,1590.609,39.0,9,18,2,4,2018
2018-04-18 10:53:00,1563.018,41.0,10,18,2,4,2018
2018-04-18 11:53:00,1528.841,45.0,11,18,2,4,2018
2018-04-18 12:53:00,1516.911,48.0,12,18,2,4,2018
2018-04-18 13:53:00,1484.973,49.0,13,18,2,4,2018
2018-04-18 14:53:00,1446.662,51.0,14,18,2,4,2018
2018-04-18 15:53:00,1432.03,51.0,15,18,2,4,2018
2018-04-18 16:53:00,1427.533,52.0,16,18,2,4,2018
2018-04-18 17:53:00,1440.737,52.0,17,18,2,4,2018
2018-04-18 18:53:00,1473.502,52.0,18,18,2,4,2018
2018-04-18 19:53:00,1496.562,51.0,19,18,2,4,2018
2018-04-18 20:53:00,1457.118,50.0,20,18,2,4,2018
2018-04-18 21:53:00,1378.288,48.0,21,18,2,4,2018
2018-04-18 22:53:00,1292.649,44.0,22,18,2,4,2018
2018-04-18 23:53:00,1233.373,43.0,23,18,2,4,2018
2018-04-19 00:53:00,1197.423,42.0,0,19,3,4,2018
2018-04-19 01:53:00,1189.716,42.0,1,19,3,4,2018
2018-04-19 02:53:00,1214.193,41.0,2,19,3,4,2018
2018-04-19 03:53:00,1229.397,40.0,3,19,3,4,2018
2018-04-19 04:53:00,1312.741,40.0,4,19,3,4,2018
2018-04-19 05:53:00,1438.67,38.0,5,19,3,4,2018
2018-04-19 06:53:00,1505.768,34.0,6,19,3,4,2018
2018-04-19 07:53:00,1567.202,33.0,7,19,3,4,2018
2018-04-19 08:53:00,1583.005,33.0,8,19,3,4,2018
2018-04-19 09:53:00,1600.051,34.0,9,19,3,4,2018
2018-04-19 10:53:00,1616.489,34.0,10,19,3,4,2018
2018-04-19 11:53:00,1601.73,35.0,11,19,3,4,2018
2018-04-19 12:53:00,1609.852,36.0,12,19,3,4,2018
2018-04-19 13:53:00,1604.736,37.0,13,19,3,4,2018
2018-04-19 14:53:00,1583.18,38.0,14,19,3,4,2018
2018-04-19 15:53:00,1567.672,39.0,15,19,3,4,2018
2018-04-19 16:53:00,1546.834,41.0,16,19,3,4,2018
2018-04-19 17:53:00,1536.829,41.0,17,19,3,4,2018
2018-04-19 18:53:00,1525.452,40.0,18,19,3,4,2018
2018-04-19 19:53:00,1585.316,39.0,19,19,3,4,2018
2018-04-19 20:53:00,1552.902,37.0,20,19,3,4,2018
2018-04-19 21:53:00,1476.452,36.0,21,19,3,4,2018
2018-04-19 22:53:00,1402.273,34.0,22,19,3,4,2018
2018-04-19 23:53:00,1339.97,32.0,23,19,3,4,2018
2018-04-20 00:53:00,1311.394,31.0,0,20,4,4,2018
2018-04-20 01:53:00,1317.604,30.0,1,20,4,4,2018
2018-04-20 02:53:00,1325.532,29.0,2,20,4,4,2018
2018-04-20 03:53:00,1346.215,29.0,3,20,4,4,2018
2018-04-20 04:53:00,1420.635,30.0,4,20,4,4,2018
2018-04-20 05:53:00,1528.188,30.0,5,20,4,4,2018
2018-04-20 06:53:00,1564.85,32.0,6,20,4,4,2018
2018-04-20 07:53:00,1574.397,36.0,7,20,4,4,2018
2018-04-20 08:53:00,1592.297,38.0,8,20,4,4,2018
2018-04-20 09:53:00,1594.199,41.0,9,20,4,4,2018
2018-04-20 10:53:00,1571.887,43.0,10,20,4,4,2018
2018-04-20 11:53:00,1532.872,46.0,11,20,4,4,2018
2018-04-20 12:53:00,1526.591,48.0,12,20,4,4,2018
2018-04-20 13:53:00,1495.007,50.0,13,20,4,4,2018
2018-04-20 14:53:00,1446.785,51.0,14,20,4,4,2018
2018-04-20 15:53:00,1426.784,52.0,15,20,4,4,2018
2018-04-20 16:53:00,1413.0,52.0,16,20,4,4,2018
2018-04-20 17:53:00,1375.869,51.0,17,20,4,4,2018
2018-04-20 18:53:00,1394.954,47.0,18,20,4,4,2018
2018-04-20 19:53:00,1434.53,44.0,19,20,4,4,2018
2018-04-20 20:53:00,1427.345,43.0,20,20,4,4,2018
2018-04-20 21:53:00,1377.261,39.0,21,20,4,4,2018
2018-04-20 22:53:00,1300.723,39.0,22,20,4,4,2018
2018-04-20 23:53:00,1267.229,36.0,23,20,4,4,2018
2018-04-21 00:53:00,1248.628,34.0,0,21,5,4,2018
2018-04-21 01:53:00,1232.627,36.0,1,21,5,4,2018
2018-04-21 02:53:00,1227.232,36.0,2,21,5,4,2018
2018-04-21 03:53:00,1252.484,35.0,3,21,5,4,2018
2018-04-21 04:53:00,1283.086,34.0,4,21,5,4,2018
2018-04-21 05:53:00,1310.015,34.0,5,21,5,4,2018
2018-04-21 06:53:00,1338.483,36.0,6,21,5,4,2018
2018-04-21 07:53:00,1368.11,40.0,7,21,5,4,2018
2018-04-21 08:53:00,1379.956,42.0,8,21,5,4,2018
2018-04-21 09:53:00,1379.909,45.0,9,21,5,4,2018
2018-04-21 10:53:00,1346.788,49.0,10,21,5,4,2018
2018-04-21 11:53:00,1330.244,52.0,11,21,5,4,2018
2018-04-21 12:53:00,1330.504,52.0,12,21,5,4,2018
2018-04-21 13:53:00,1309.48,54.0,13,21,5,4,2018
2018-04-21 14:53:00,1300.092,55.0,14,21,5,4,2018
2018-04-21 15:53:00,1300.553,55.0,15,21,5,4,2018
2018-04-21 16:53:00,1309.368,56.0,16,21,5,4,2018
2018-04-21 17:53:00,1300.368,55.0,17,21,5,4,2018
2018-04-21 18:53:00,1314.112,53.0,18,21,5,4,2018
2018-04-21 19:53:00,1369.338,53.0,19,21,5,4,2018
2018-04-21 20:53:00,1353.727,52.0,20,21,5,4,2018
2018-04-21 21:53:00,1300.995,51.0,21,21,5,4,2018
2018-04-21 22:53:00,1242.168,49.0,22,21,5,4,2018
2018-04-21 23:53:00,1184.35,48.0,23,21,5,4,2018
2018-04-22 00:53:00,1143.502,48.0,0,22,6,4,2018
2018-04-22 01:53:00,1121.433,46.0,1,22,6,4,2018
2018-04-22 02:53:00,1119.727,46.0,2,22,6,4,2018
2018-04-22 03:53:00,1124.551,46.0,3,22,6,4,2018
2018-04-22 04:53:00,1151.234,45.0,4,22,6,4,2018
2018-04-22 05:53:00,1169.884,45.0,5,22,6,4,2018
2018-04-22 06:53:00,1191.086,45.0,6,22,6,4,2018
2018-04-22 07:53:00,1232.554,49.0,7,22,6,4,2018
2018-04-22 08:53:00,1269.61,52.0,8,22,6,4,2018
2018-04-22 09:53:00,1275.022,55.0,9,22,6,4,2018
2018-04-22 10:53:00,1276.961,59.0,10,22,6,4,2018
2018-04-22 11:53:00,1283.535,63.0,11,22,6,4,2018
2018-04-22 12:53:00,1291.261,63.0,12,22,6,4,2018
2018-04-22 13:53:00,1291.726,65.0,13,22,6,4,2018
2018-04-22 14:53:00,1295.983,66.0,14,22,6,4,2018
2018-04-22 15:53:00,1310.472,67.0,15,22,6,4,2018
2018-04-22 16:53:00,1320.738,68.0,16,22,6,4,2018
2018-04-22 17:53:00,1322.866,65.0,17,22,6,4,2018
2018-04-22 18:53:00,1320.258,63.0,18,22,6,4,2018
2018-04-22 19:53:00,1376.684,59.0,19,22,6,4,2018
2018-04-22 20:53:00,1364.086,58.0,20,22,6,4,2018
2018-04-22 21:53:00,1281.09,55.0,21,22,6,4,2018
2018-04-22 22:53:00,1196.22,55.0,22,22,6,4,2018
2018-04-22 23:53:00,1139.242,53.0,23,22,6,4,2018
2018-04-23 00:53:00,1132.104,52.0,0,23,0,4,2018
2018-04-23 01:53:00,1110.112,50.0,1,23,0,4,2018
2018-04-23 02:53:00,1109.9,50.0,2,23,0,4,2018
2018-04-23 03:53:00,1127.743,49.0,3,23,0,4,2018
2018-04-23 04:53:00,1198.136,49.0,4,23,0,4,2018
2018-04-23 05:53:00,1330.137,50.0,5,23,0,4,2018
2018-04-23 06:53:00,1405.48,53.0,6,23,0,4,2018
2018-04-23 07:53:00,1426.883,55.0,7,23,0,4,2018
2018-04-23 08:53:00,1464.981,58.0,8,23,0,4,2018
2018-04-23 09:53:00,1496.654,62.0,9,23,0,4,2018
2018-04-23 10:53:00,1501.704,66.0,10,23,0,4,2018
2018-04-23 11:53:00,1515.442,68.0,11,23,0,4,2018
2018-04-23 12:53:00,1507.724,69.0,12,23,0,4,2018
2018-04-23 13:53:00,1515.033,68.0,13,23,0,4,2018
2018-04-23 14:53:00,1494.514,70.0,14,23,0,4,2018
2018-04-23 15:53:00,1481.172,67.0,15,23,0,4,2018
2018-04-23 16:53:00,1459.371,66.0,16,23,0,4,2018
2018-04-23 17:53:00,1444.129,66.0,17,23,0,4,2018
2018-04-23 18:53:00,1437.966,63.0,18,23,0,4,2018
2018-04-23 19:53:00,1470.841,63.0,19,23,0,4,2018
2018-04-23 20:53:00,1432.826,60.0,20,23,0,4,2018
2018-04-23 21:53:00,1301.701,60.0,21,23,0,4,2018
2018-04-23 22:53:00,1204.679,57.0,22,23,0,4,2018
2018-04-23 23:53:00,1151.132,54.0,23,23,0,4,2018
2018-04-24 00:53:00,1108.487,52.0,0,24,1,4,2018
2018-04-24 01:53:00,1077.574,52.0,1,24,1,4,2018
2018-04-24 02:53:00,1071.863,51.0,2,24,1,4,2018
2018-04-24 03:53:00,1098.593,51.0,3,24,1,4,2018
2018-04-24 04:53:00,1163.788,51.0,4,24,1,4,2018
2018-04-24 05:53:00,1270.235,50.0,5,24,1,4,2018
2018-04-24 06:53:00,1354.31,49.0,6,24,1,4,2018
2018-04-24 07:53:00,1405.87,48.0,7,24,1,4,2018
2018-04-24 08:53:00,1430.82,49.0,8,24,1,4,2018
2018-04-24 09:53:00,1464.436,49.0,9,24,1,4,2018
2018-04-24 10:53:00,1464.735,50.0,10,24,1,4,2018
2018-04-24 11:53:00,1469.3,52.0,11,24,1,4,2018
2018-04-24 12:53:00,1469.323,53.0,12,24,1,4,2018
2018-04-24 13:53:00,1447.073,53.0,13,24,1,4,2018
2018-04-24 14:53:00,1430.771,53.0,14,24,1,4,2018
2018-04-24 15:53:00,1432.093,52.0,15,24,1,4,2018
2018-04-24 16:53:00,1437.364,51.0,16,24,1,4,2018
2018-04-24 17:53:00,1452.1,51.0,17,24,1,4,2018
2018-04-24 18:53:00,1457.638,50.0,18,24,1,4,2018
2018-04-24 19:53:00,1456.997,50.0,19,24,1,4,2018
2018-04-24 20:53:00,1413.19,50.0,20,24,1,4,2018
2018-04-24 21:53:00,1343.671,50.0,21,24,1,4,2018
2018-04-24 22:53:00,1243.385,50.0,22,24,1,4,2018
2018-04-24 23:53:00,1204.664,50.0,23,24,1,4,2018
2018-04-25 00:53:00,1170.457,50.0,0,25,2,4,2018
2018-04-25 01:53:00,1136.307,50.0,1,25,2,4,2018
2018-04-25 02:53:00,1147.655,50.0,2,25,2,4,2018
2018-04-25 03:53:00,1159.251,49.0,3,25,2,4,2018
2018-04-25 04:53:00,1189.756,49.0,4,25,2,4,2018
2018-04-25 05:53:00,1302.64,49.0,5,25,2,4,2018
2018-04-25 06:53:00,1376.091,50.0,6,25,2,4,2018
2018-04-25 07:53:00,1405.183,52.0,7,25,2,4,2018
2018-04-25 08:53:00,1422.784,54.0,8,25,2,4,2018
2018-04-25 09:53:00,1448.243,55.0,9,25,2,4,2018
2018-04-25 10:53:00,1454.901,57.0,10,25,2,4,2018
2018-04-25 11:53:00,1434.146,56.0,11,25,2,4,2018
2018-04-25 12:53:00,1435.315,55.0,12,25,2,4,2018
2018-04-25 13:53:00,1432.161,57.0,13,25,2,4,2018
2018-04-25 14:53:00,1410.404,54.0,14,25,2,4,2018
2018-04-25 15:53:00,1389.755,54.0,15,25,2,4,2018
2018-04-25 16:53:00,1418.374,52.0,16,25,2,4,2018
2018-04-25 17:53:00,1411.472,51.0,17,25,2,4,2018
2018-04-25 18:53:00,1397.946,48.0,18,25,2,4,2018
2018-04-25 19:53:00,1420.856,47.0,19,25,2,4,2018
2018-04-25 20:53:00,1383.003,45.0,20,25,2,4,2018
2018-04-25 21:53:00,1312.513,44.0,21,25,2,4,2018
2018-04-25 22:53:00,1216.27,42.0,22,25,2,4,2018
2018-04-25 23:53:00,1173.631,43.0,23,25,2,4,2018
2018-04-26 00:53:00,1145.299,41.0,0,26,3,4,2018
2018-04-26 01:53:00,1122.863,39.0,1,26,3,4,2018
2018-04-26 02:53:00,1139.868,39.0,2,26,3,4,2018
2018-04-26 03:53:00,1166.536,39.0,3,26,3,4,2018
2018-04-26 04:53:00,1237.709,39.0,4,26,3,4,2018
2018-04-26 05:53:00,1337.807,38.0,5,26,3,4,2018
2018-04-26 06:53:00,1385.134,40.0,6,26,3,4,2018
2018-04-26 07:53:00,1410.213,43.0,7,26,3,4,2018
2018-04-26 08:53:00,1419.119,45.0,8,26,3,4,2018
2018-04-26 09:53:00,1420.392,47.0,9,26,3,4,2018
2018-04-26 10:53:00,1418.172,51.0,10,26,3,4,2018
2018-04-26 11:53:00,1406.927,52.0,11,26,3,4,2018
2018-04-26 12:53:00,1407.213,55.0,12,26,3,4,2018
2018-04-26 13:53:00,1417.488,57.0,13,26,3,4,2018
2018-04-26 14:53:00,1416.604,59.0,14,26,3,4,2018
2018-04-26 15:53:00,1406.546,60.0,15,26,3,4,2018
2018-04-26 16:53:00,1407.521,60.0,16,26,3,4,2018
2018-04-26 17:53:00,1404.015,59.0,17,26,3,4,2018
2018-04-26 18:53:00,1399.201,57.0,18,26,3,4,2018
2018-04-26 19:53:00,1442.578,56.0,19,26,3,4,2018
2018-04-26 20:53:00,1400.718,55.0,20,26,3,4,2018
2018-04-26 21:53:00,1308.555,55.0,21,26,3,4,2018
2018-04-26 22:53:00,1234.678,52.0,22,26,3,4,2018
2018-04-26 23:53:00,1174.325,53.0,23,26,3,4,2018
2018-04-27 00:53:00,1142.362,51.0,0,27,4,4,2018
2018-04-27 01:53:00,1131.717,50.0,1,27,4,4,2018
2018-04-27 02:53:00,1129.133,49.0,2,27,4,4,2018
2018-04-27 03:53:00,1142.809,49.0,3,27,4,4,2018
2018-04-27 04:53:00,1205.34,49.0,4,27,4,4,2018
2018-04-27 05:53:00,1306.365,47.0,5,27,4,4,2018
2018-04-27 06:53:00,1368.282,50.0,6,27,4,4,2018
2018-04-27 07:53:00,1417.372,49.0,7,27,4,4,2018
2018-04-27 08:53:00,1435.248,55.0,8,27,4,4,2018
2018-04-27 09:53:00,1466.496,56.0,9,27,4,4,2018
2018-04-27 10:53:00,1467.181,59.0,10,27,4,4,2018
2018-04-27 11:53:00,1461.857,62.0,11,27,4,4,2018
2018-04-27 12:53:00,1458.421,62.0,12,27,4,4,2018
2018-04-27 13:53:00,1442.204,64.0,13,27,4,4,2018
2018-04-27 14:53:00,1428.448,66.0,14,27,4,4,2018
2018-04-27 15:53:00,1433.141,65.0,15,27,4,4,2018
2018-04-27 16:53:00,1420.627,64.0,16,27,4,4,2018
2018-04-27 17:53:00,1373.129,65.0,17,27,4,4,2018
2018-04-27 18:53:00,1358.125,60.0,18,27,4,4,2018
2018-04-27 19:53:00,1376.44,55.0,19,27,4,4,2018
2018-04-27 20:53:00,1345.552,54.0,20,27,4,4,2018
2018-04-27 21:53:00,1279.02,54.0,21,27,4,4,2018
2018-04-27 22:53:00,1177.715,51.0,22,27,4,4,2018
2018-04-27 23:53:00,1145.631,51.0,23,27,4,4,2018
2018-04-28 00:53:00,1123.607,49.0,0,28,5,4,2018
2018-04-28 01:53:00,1108.824,50.0,1,28,5,4,2018
2018-04-28 02:53:00,1109.551,47.0,2,28,5,4,2018
2018-04-28 03:53:00,1117.205,47.0,3,28,5,4,2018
2018-04-28 04:53:00,1142.864,44.0,4,28,5,4,2018
2018-04-28 05:53:00,1169.901,45.0,5,28,5,4,2018
2018-04-28 06:53:00,1208.829,47.0,6,28,5,4,2018
2018-04-28 07:53:00,1292.424,48.0,7,28,5,4,2018
2018-04-28 08:53:00,1329.009,48.0,8,28,5,4,2018
2018-04-28 09:53:00,1334.287,50.0,9,28,5,4,2018
2018-04-28 10:53:00,1332.378,56.0,10,28,5,4,2018
2018-04-28 11:53:00,1305.144,57.0,11,28,5,4,2018
2018-04-28 12:53:00,1280.741,55.0,12,28,5,4,2018
2018-04-28 13:53:00,1275.674,54.0,13,28,5,4,2018
2018-04-28 14:53:00,1285.679,50.0,14,28,5,4,2018
2018-04-28 15:53:00,1286.929,46.0,15,28,5,4,2018
2018-04-28 16:53:00,1292.453,45.0,16,28,5,4,2018
2018-04-28 17:53:00,1297.735,43.0,17,28,5,4,2018
2018-04-28 18:53:00,1322.89,41.0,18,28,5,4,2018
2018-04-28 19:53:00,1364.912,41.0,19,28,5,4,2018
2018-04-28 20:53:00,1341.777,39.0,20,28,5,4,2018
2018-04-28 21:53:00,1296.326,39.0,21,28,5,4,2018
2018-04-28 22:53:00,1239.935,38.0,22,28,5,4,2018
2018-04-28 23:53:00,1188.393,37.0,23,28,5,4,2018
2018-04-29 00:53:00,1184.097,35.0,0,29,6,4,2018
2018-04-29 01:53:00,1170.024,35.0,1,29,6,4,2018
2018-04-29 02:53:00,1158.232,34.0,2,29,6,4,2018
2018-04-29 03:53:00,1148.095,33.0,3,29,6,4,2018
2018-04-29 04:53:00,1177.026,33.0,4,29,6,4,2018
2018-04-29 05:53:00,1234.339,32.0,5,29,6,4,2018
2018-04-29 06:53:00,1259.478,33.0,6,29,6,4,2018
2018-04-29 07:53:00,1317.801,34.0,7,29,6,4,2018
2018-04-29 08:53:00,1364.567,35.0,8,29,6,4,2018
2018-04-29 09:53:00,1402.165,35.0,9,29,6,4,2018
2018-04-29 10:53:00,1424.405,37.0,10,29,6,4,2018
2018-04-29 11:53:00,1416.894,38.0,11,29,6,4,2018
2018-04-29 12:53:00,1412.606,41.0,12,29,6,4,2018
2018-04-29 13:53:00,1382.386,43.0,13,29,6,4,2018
2018-04-29 14:53:00,1361.119,45.0,14,29,6,4,2018
2018-04-29 15:53:00,1368.696,47.0,15,29,6,4,2018
2018-04-29 16:53:00,1347.201,50.0,16,29,6,4,2018
2018-04-29 17:53:00,1347.171,50.0,17,29,6,4,2018
2018-04-29 18:53:00,1345.16,48.0,18,29,6,4,2018
2018-04-29 19:53:00,1422.895,45.0,19,29,6,4,2018
2018-04-29 20:53:00,1421.51,43.0,20,29,6,4,2018
2018-04-29 21:53:00,1368.589,42.0,21,29,6,4,2018
2018-04-29 22:53:00,1290.25,41.0,22,29,6,4,2018
2018-04-29 23:53:00,1242.077,39.0,23,29,6,4,2018
2018-04-30 00:53:00,1223.477,38.0,0,30,0,4,2018
2018-04-30 01:53:00,1241.962,37.0,1,30,0,4,2018
2018-04-30 02:53:00,1225.62,37.0,2,30,0,4,2018
2018-04-30 03:53:00,1259.625,37.0,3,30,0,4,2018
2018-04-30 04:53:00,1357.396,36.0,4,30,0,4,2018
2018-04-30 05:53:00,1434.576,37.0,5,30,0,4,2018
2018-04-30 06:53:00,1494.312,40.0,6,30,0,4,2018
2018-04-30 07:53:00,1515.403,46.0,7,30,0,4,2018
2018-04-30 08:53:00,1523.784,51.0,8,30,0,4,2018
2018-04-30 09:53:00,1524.462,55.0,9,30,0,4,2018
2018-04-30 10:53:00,1532.062,60.0,10,30,0,4,2018
2018-04-30 11:53:00,1521.163,61.0,11,30,0,4,2018
2018-04-30 12:53:00,1496.109,63.0,12,30,0,4,2018
2018-04-30 13:53:00,1493.666,63.0,13,30,0,4,2018
2018-04-30 14:53:00,1472.986,65.0,14,30,0,4,2018
2018-04-30 15:53:00,1448.584,67.0,15,30,0,4,2018
2018-04-30 16:53:00,1439.219,67.0,16,30,0,4,2018
2018-04-30 17:53:00,1421.581,65.0,17,30,0,4,2018
2018-04-30 18:53:00,1410.437,63.0,18,30,0,4,2018
2018-04-30 19:53:00,1442.528,61.0,19,30,0,4,2018
2018-04-30 20:53:00,1427.997,59.0,20,30,0,4,2018
2018-04-30 21:53:00,1350.058,56.0,21,30,0,4,2018
2018-04-30 22:53:00,1225.026,55.0,22,30,0,4,2018
2018-04-30 23:53:00,1157.045,54.0,23,30,0,4,2018
2018-05-01 00:53:00,1132.377,54.0,0,1,1,5,2018
2018-05-01 01:53:00,1120.838,50.0,1,1,1,5,2018
2018-05-01 02:53:00,1116.566,50.0,2,1,1,5,2018
2018-05-01 03:53:00,1150.045,47.0,3,1,1,5,2018
2018-05-01 04:53:00,1217.377,47.0,4,1,1,5,2018
2018-05-01 05:53:00,1315.851,42.0,5,1,1,5,2018
2018-05-01 06:53:00,1385.214,50.0,6,1,1,5,2018
2018-05-01 07:53:00,1416.98,57.0,7,1,1,5,2018
2018-05-01 08:53:00,1450.433,63.0,8,1,1,5,2018
2018-05-01 09:53:00,1478.035,67.0,9,1,1,5,2018
2018-05-01 10:53:00,1490.338,70.0,10,1,1,5,2018
2018-05-01 11:53:00,1490.519,72.0,11,1,1,5,2018
2018-05-01 12:53:00,1503.997,75.0,12,1,1,5,2018
2018-05-01 13:53:00,1517.813,75.0,13,1,1,5,2018
2018-05-01 14:53:00,1545.197,77.0,14,1,1,5,2018
2018-05-01 15:53:00,1550.34,78.0,15,1,1,5,2018
2018-05-01 16:53:00,1552.035,78.0,16,1,1,5,2018
2018-05-01 17:53:00,1530.397,77.0,17,1,1,5,2018
2018-05-01 18:53:00,1504.569,74.0,18,1,1,5,2018
2018-05-01 19:53:00,1516.835,71.0,19,1,1,5,2018
2018-05-01 20:53:00,1492.214,69.0,20,1,1,5,2018
2018-05-01 21:53:00,1406.123,69.0,21,1,1,5,2018
2018-05-01 22:53:00,1306.228,66.0,22,1,1,5,2018
2018-05-01 23:53:00,1218.889,65.0,23,1,1,5,2018
2018-05-02 00:53:00,1170.362,64.0,0,2,2,5,2018
2018-05-02 01:53:00,1142.932,62.0,1,2,2,5,2018
2018-05-02 02:53:00,1106.936,61.0,2,2,2,5,2018
2018-05-02 03:53:00,1128.632,61.0,3,2,2,5,2018
2018-05-02 04:53:00,1214.748,55.0,4,2,2,5,2018
2018-05-02 05:53:00,1301.328,58.0,5,2,2,5,2018
2018-05-02 06:53:00,1384.04,60.0,6,2,2,5,2018
2018-05-02 07:53:00,1438.996,65.0,7,2,2,5,2018
2018-05-02 08:53:00,1502.016,71.0,8,2,2,5,2018
2018-05-02 09:53:00,1563.604,76.0,9,2,2,5,2018
2018-05-02 10:53:00,1603.538,78.0,10,2,2,5,2018
2018-05-02 11:53:00,1647.823,80.0,11,2,2,5,2018
2018-05-02 12:53:00,1684.027,81.0,12,2,2,5,2018
2018-05-02 13:53:00,1700.853,81.0,13,2,2,5,2018
2018-05-02 14:53:00,1709.19,82.0,14,2,2,5,2018
2018-05-02 15:53:00,1717.357,83.0,15,2,2,5,2018
2018-05-02 16:53:00,1737.943,82.0,16,2,2,5,2018
2018-05-02 17:53:00,1716.352,80.0,17,2,2,5,2018
2018-05-02 18:53:00,1687.217,79.0,18,2,2,5,2018
2018-05-02 19:53:00,1685.721,77.0,19,2,2,5,2018
2018-05-02 20:53:00,1663.142,75.0,20,2,2,5,2018
2018-05-02 21:53:00,1572.701,74.0,21,2,2,5,2018
2018-05-02 22:53:00,1444.849,73.0,22,2,2,5,2018
2018-05-02 23:53:00,1356.998,71.0,23,2,2,5,2018
2018-05-03 00:53:00,1305.521,71.0,0,3,3,5,2018
2018-05-03 01:53:00,1280.476,71.0,1,3,3,5,2018
2018-05-03 02:53:00,1256.969,72.0,2,3,3,5,2018
2018-05-03 03:53:00,1274.263,70.0,3,3,3,5,2018
2018-05-03 04:53:00,1343.289,68.0,4,3,3,5,2018
2018-05-03 05:53:00,1434.021,67.0,5,3,3,5,2018
2018-05-03 06:53:00,1518.548,70.0,6,3,3,5,2018
2018-05-03 07:53:00,1573.975,72.0,7,3,3,5,2018
